,path,label
8632,data/objonly/02958343_obj/325ce7d1af0e0621221f497d46720397.obj,car
8351,data/objonly/02958343_obj/2307ced410b955a8cf1e58caa15acb49.obj,car
7653,data/objonly/02691156_obj/1f672d2fd5e3f4e78026abe712c1ab05.obj,airplane
2752,data/objonly/03001627_obj/48f2c6ee2c8ea7538cb22acd3160c793.obj,chair
902,data/objonly/04256520_obj/39a922f31e5a93bdc563fcc2752ece39.obj,sofa
1807,data/objonly/04090263_obj/390d25757d6532d5dd8e6e2fb6475d03.obj,rifle
5274,data/objonly/02828884_obj/230a85ab57a15b90e074517a246f1e65.obj,bench
4180,data/objonly/02828884_obj/7f4f6fc801f4f957263e68b45fad1e64.obj,bench
9821,data/objonly/03636649_obj/1682d4404196cf127588e2ca59b15f8.obj,lamp
4385,data/objonly/02828884_obj/781eb96c0a6ef0b48a51001eb8d95d32.obj,bench
6344,data/objonly/04379243_obj/1e3dc37e2cc335441326da246d3ca9c5.obj,table
3940,data/objonly/03001627_obj/1b83311557e48d6328145ddc1e2c18e1.obj,chair
4315,data/objonly/02828884_obj/722458bd2a0eb811214a15a5a42c49c0.obj,bench
5580,data/objonly/04379243_obj/2cef3d2d545f4a22b305a938e0ed1b48.obj,table
7403,data/objonly/02691156_obj/5aa22f8c52d2f777a80799ffaf21ea7d.obj,airplane
10142,data/objonly/03636649_obj/98f1dd4a250a906fb5fd9907631a04b7.obj,lamp
9202,data/objonly/03636649_obj/9cf1c74f842be30624a15e3e5e0014a0.obj,lamp
3672,data/objonly/03001627_obj/28bdf067b9fea968f17e3402958be9f.obj,chair
1788,data/objonly/04090263_obj/3594567f8d54fc9475e036b82df78473.obj,rifle
1817,data/objonly/04090263_obj/6ab8bee75629e98d2810ab2c421a9619.obj,rifle
7598,data/objonly/02691156_obj/2b96f4b4896962473eb731541f9f8d.obj,airplane
1760,data/objonly/04090263_obj/5ecb203a4b00b9a5a6d1f73319179578.obj,rifle
1751,data/objonly/04090263_obj/1c292bec142b39a5aea3c9294e3d898c.obj,rifle
8085,data/objonly/02691156_obj/61159c0458d41ac8e341b5704aa568bd.obj,airplane
421,data/objonly/04256520_obj/3600642b1b3a91422d83e0e365c4ccb4.obj,sofa
2415,data/objonly/03001627_obj/44b317a5dc651210e76bc197b3a3ffc0.obj,chair
4984,data/objonly/02828884_obj/89326f54e97f65d82056b4bd5d870b47.obj,bench
6684,data/objonly/04379243_obj/11aeb1b72f433cac279f06792ea23384.obj,table
5251,data/objonly/02828884_obj/38403c071594b1cc749694da9ceaed25.obj,bench
3590,data/objonly/03001627_obj/46c6dec63dd7c45854ca97f654da3901.obj,chair
603,data/objonly/04256520_obj/3cce581fbf55c31b8ccbec49bbc083f6.obj,sofa
9221,data/objonly/03636649_obj/176b4495ed006475bbf899459f3f71bb.obj,lamp
6347,data/objonly/04379243_obj/2f8b594d23665a2de8058cf23f6382c1.obj,table
4414,data/objonly/02828884_obj/2e8f1b6cb9b4f568316a315354726289.obj,bench
9576,data/objonly/03636649_obj/6c4c45af95f811e479414e04132a8bef.obj,lamp
2674,data/objonly/03001627_obj/41896e1532fe1e63bda72093f9b5aa73.obj,chair
6288,data/objonly/04379243_obj/130d574de3f9d7e4c3bd24f986301745.obj,table
2076,data/objonly/04090263_obj/55821f1ee5efcd6280c2e60c312b0f09.obj,rifle
4519,data/objonly/02828884_obj/35908dced5e46b32ad5067eac75a07f7.obj,bench
8654,data/objonly/02958343_obj/2468ceab72b4be041d9cc9d194c8533.obj,car
10232,data/objonly/03636649_obj/8d61e7c8fc9d989d1f30b807ae39b61d.obj,lamp
6158,data/objonly/04379243_obj/35b696cb05089cdcc8dbe21f531a88d0.obj,table
1518,data/objonly/04090263_obj/5b70d54d7f40fd8e5c413e9fcbe8ea71.obj,rifle
3199,data/objonly/03001627_obj/31ea40d2624b40a17b431cae0dd70ed.obj,chair
9350,data/objonly/03636649_obj/f2dbcc8dd8a7c604865a5ebd0b487fe6.obj,lamp
1998,data/objonly/04090263_obj/39bfd3455413996df8f666ba0e601ac.obj,rifle
1839,data/objonly/04090263_obj/28d70dbbc48193e0a39dc4a567ce225f.obj,rifle
7380,data/objonly/02691156_obj/4d3fca1d1cacc27beeefea58691b769a.obj,airplane
2524,data/objonly/03001627_obj/389db7fba32b71182165c54dcecaacb4.obj,chair
9664,data/objonly/03636649_obj/a957a1304a1fe3f2f78c91c136e5b5f8.obj,lamp
5169,data/objonly/02828884_obj/514ba7cb3392ca5ad5067eac75a07f7.obj,bench
5987,data/objonly/04379243_obj/200e41f83af78ee240add2170313bb0.obj,table
4400,data/objonly/02828884_obj/55c97131574186c0d4d8765e3910f617.obj,bench
282,data/objonly/04256520_obj/3c389c01263d2eaf2b3e9b6eb52d35df.obj,sofa
9489,data/objonly/03636649_obj/4d6ea3aabaf02bcd29c39f613cc72411.obj,lamp
7375,data/objonly/02691156_obj/4fe7bcbeccf207a5a2a2a57a63160d60.obj,airplane
10344,data/objonly/03636649_obj/8cb3f83d6ca1a4849364e552d5e4060f.obj,lamp
7182,data/objonly/02691156_obj/213cdfff847f32135ae839ffe09b9d31.obj,airplane
3232,data/objonly/03001627_obj/31dbef39a3c46b07bb8e07e9ebf0b9cb.obj,chair
634,data/objonly/04256520_obj/69e8d0b7366591dc578d107c71db28ac.obj,sofa
5742,data/objonly/04379243_obj/3411daa955306811d93768e7b9b1eabf.obj,table
10919,data/objonly/03636649_obj/b2acbb6717c7a842fcb8d8c6d4df8143.obj,lamp
5763,data/objonly/04379243_obj/2ec254595840417424754d384796666.obj,table
6452,data/objonly/04379243_obj/3372c6b94fc719b9a75d03186a0409e2.obj,table
2264,data/objonly/04090263_obj/344d200007e2f72e9352b002a7d38daa.obj,rifle
2988,data/objonly/03001627_obj/4c6c364af4b52751ca6910e4922d61aa.obj,chair
3536,data/objonly/03001627_obj/3421ad5a45b85f7a4b3c42e318f3affc.obj,chair
8882,data/objonly/02958343_obj/296c92e4e7233de47d1dd50d46b1e3d1.obj,car
6626,data/objonly/04379243_obj/2a0676c50108be8842d09291b1705b96.obj,table
6707,data/objonly/04379243_obj/2889aae96f0b236e27790b0ec8671f7.obj,table
6655,data/objonly/04379243_obj/2c6d08c15a19891079dea5ba5d13aa5e.obj,table
8429,data/objonly/02958343_obj/222cfde10e0f62e04b00d8f4cd3fae63.obj,car
4945,data/objonly/02828884_obj/94a2f3859ed66873d2b12aa6a0f050b3.obj,bench
1136,data/objonly/04256520_obj/12766a14eb23967492d9da2668ec34c.obj,sofa
296,data/objonly/04256520_obj/61177f1b2f1dc0b394fadb3555028734.obj,sofa
10054,data/objonly/03636649_obj/2140c6a8b4648d84f3443b22038d340.obj,lamp
10776,data/objonly/03636649_obj/caeabb766b3b9c67d3c1dc91e223304c.obj,lamp
7953,data/objonly/02691156_obj/16715d886ecf0a97ce2cec85ea6ae00d.obj,airplane
1870,data/objonly/04090263_obj/30ee49fefc0d62c8f14183c264ad03ef.obj,rifle
8272,data/objonly/02958343_obj/22428fd70b02b83ffc567bb1bd08c1ae.obj,car
9399,data/objonly/03636649_obj/d190d56a1e6213e420ebca9c2a65e97d.obj,lamp
922,data/objonly/04256520_obj/51396ab24d97a1bb245495d3641f83a4.obj,sofa
6898,data/objonly/02691156_obj/55b7a2661bffdf9d55a352cb563d3195.obj,airplane
3669,data/objonly/03001627_obj/26638126794a48d9b0957d845ac33749.obj,chair
9773,data/objonly/03636649_obj/d6db6a800c1ac87bcd783766d090e665.obj,lamp
4188,data/objonly/02828884_obj/1ef8c3cabd16f7cbf155d75bbf62b80.obj,bench
2540,data/objonly/03001627_obj/233009d4f30fb416dbbc9440457e303e.obj,chair
2270,data/objonly/04090263_obj/1639ae190f0e05196df38a7dd1b448e6.obj,rifle
8487,data/objonly/02958343_obj/12097984d9c51437b84d944e8a1952a5.obj,car
1556,data/objonly/04090263_obj/56d737fe2e8ec9d81fa5c14a532505cf.obj,rifle
11258,data/objonly/03636649_obj/13c361b7b046fe9f35b0d1c9f81f0b6c.obj,lamp
2059,data/objonly/04090263_obj/45e88d85974b540732624d0392494ea2.obj,rifle
7947,data/objonly/02691156_obj/527975c6c0e1c426ca8607f540cc62ba.obj,airplane
765,data/objonly/04256520_obj/66c8df461f312684d329896bbf26eda9.obj,sofa
9736,data/objonly/03636649_obj/4843b9c8523a4affc29d936f5ac7e23.obj,lamp
4494,data/objonly/02828884_obj/7aca4c47c6861f2122445e799be0f18.obj,bench
7136,data/objonly/02691156_obj/20b91c5ceb005cc44947b319a9e09fd.obj,airplane
3262,data/objonly/03001627_obj/40db46d8496af369c605aeab73103431.obj,chair
4621,data/objonly/02828884_obj/6e166423582d68bfd5b24cafb84903c7.obj,bench
3025,data/objonly/03001627_obj/412b79b2d0572c6afb76895427c01995.obj,chair
2174,data/objonly/04090263_obj/5ca2752062ddaa0e21fa7072ad9ba0ea.obj,rifle
4999,data/objonly/02828884_obj/46cfcb7eb682d16d2b12aa6a0f050b3.obj,bench
751,data/objonly/04256520_obj/3d5084d5e7654bd11cd6319703a6cb25.obj,sofa
9739,data/objonly/03636649_obj/17fb3b85fb6bf1d74888a07f79e95b66.obj,lamp
1581,data/objonly/04090263_obj/57c6c69a1406e9be21d9cbc846872d86.obj,rifle
5822,data/objonly/04379243_obj/3068bb896d8a43c040e6664f04cec8b2.obj,table
2412,data/objonly/03001627_obj/2a75b2bb82d7f77c3f9d6e0ade5188b0.obj,chair
6857,data/objonly/02691156_obj/1d4ff34cdf90d6f9aa2d78d1b8d0b45c.obj,airplane
2608,data/objonly/03001627_obj/317a2cc9f3b54a48283b00891f680579.obj,chair
6810,data/objonly/04379243_obj/19d5525d3d65063bb664d1885442ba70.obj,table
9642,data/objonly/03636649_obj/7bd642ba9f7cb683fcb8d8c6d4df8143.obj,lamp
7004,data/objonly/02691156_obj/21a1049ee5b7f531bc0909d98a1ff2b4.obj,airplane
7172,data/objonly/02691156_obj/20b6bc7d69902db4d3ccdbb72feef61f.obj,airplane
9925,data/objonly/03636649_obj/4f3f01e4b17d018ddaaf0f74e020d2dc.obj,lamp
2715,data/objonly/03001627_obj/453a678dec4e9d40f36ea1eb6542fe7e.obj,chair
9674,data/objonly/03636649_obj/2e06c6e29aa90245532e8683617554c4.obj,lamp
2782,data/objonly/03001627_obj/11e0f0dfd3d0b22130ddb6ead95f49cc.obj,chair
3071,data/objonly/03001627_obj/3a0e5dbb68e58cf543fad16a067ce812.obj,chair
9607,data/objonly/03636649_obj/b4af7e9a7338a9a3225afab722d9fd2.obj,lamp
3295,data/objonly/03001627_obj/32fcd056e1c474b84f5cfb5dea01f97e.obj,chair
6695,data/objonly/04379243_obj/10657fcfce1d326b30bbd4cddd04c77b.obj,table
2436,data/objonly/03001627_obj/3bb2201ba3b8709523f4da4464aa0c0b.obj,chair
4353,data/objonly/02828884_obj/69494ba3ad8569aded98cca8f0ccd5f7.obj,bench
2536,data/objonly/03001627_obj/17ab0917e215e4fcfd300048280f015a.obj,chair
5628,data/objonly/04379243_obj/32d06518fd07df9bcf004563556ddb36.obj,table
11189,data/objonly/03636649_obj/596ac8748f6c946efcb8d8c6d4df8143.obj,lamp
9354,data/objonly/03636649_obj/6a044fab6905fb1a145fa6babc33219e.obj,lamp
7547,data/objonly/02691156_obj/2a906a12b740afe2fe93207afde39a32.obj,airplane
907,data/objonly/04256520_obj/2d987393f7f7c5d1f51f77a6d7299806.obj,sofa
6367,data/objonly/04379243_obj/1ad0e2f815c6f242d197f67767b32741.obj,table
1959,data/objonly/04090263_obj/5c28fd7c3d261e1b3e243aaa4500940e.obj,rifle
5990,data/objonly/04379243_obj/240ddf8b63318ef534506cc3910614fe.obj,table
275,data/objonly/04256520_obj/37b3c4bd619d1c6541ec70becd1ecc7e.obj,sofa
4095,data/objonly/03001627_obj/21a7166815b80f3f7fee47aa19e2e28c.obj,chair
3254,data/objonly/03001627_obj/1c45b266d3c879dab36dcc661f3905d.obj,chair
7055,data/objonly/02691156_obj/2997fa1441eb7bb735fc197bbabcd5bd.obj,airplane
10217,data/objonly/03636649_obj/6272bb389bb524f0c8e1fef75f114ecc.obj,lamp
1160,data/objonly/04256520_obj/1bbc63fe00a7c3e2bbc7a6acbd8f058b.obj,sofa
2197,data/objonly/04090263_obj/62f99c3f2e7d133131e1c03c914d6f10.obj,rifle
8787,data/objonly/02958343_obj/2b043f3cae45d4937cbc6cda01aaca49.obj,car
9835,data/objonly/03636649_obj/2d3c98d5d85f22a127babbd370e736b.obj,lamp
3491,data/objonly/03001627_obj/110ad013a9ae7a1ab0f4eaf0533e82bb.obj,chair
3904,data/objonly/03001627_obj/3f8d0d53e2bd74124b3c42e318f3affc.obj,chair
3341,data/objonly/03001627_obj/4c1777173111f2e380a88936375f2ef4.obj,chair
3747,data/objonly/03001627_obj/30f4c4d94f4fcffaf51f77a6d7299806.obj,chair
10665,data/objonly/03636649_obj/9b5d13550ee386e686c0096e326e950a.obj,lamp
6673,data/objonly/04379243_obj/14e5e4db3246dacff12d7184a2ad3430.obj,table
5262,data/objonly/02828884_obj/9897a75c64a369d458c73770090b865.obj,bench
1529,data/objonly/04090263_obj/35818f16eb3540c0bc6e84bc30e573cd.obj,rifle
1276,data/objonly/04090263_obj/5738a6de833d8da68d4ca42bc1bef451.obj,rifle
7682,data/objonly/02691156_obj/49aa625393dbd1a4d443895deb2f03aa.obj,airplane
9987,data/objonly/03636649_obj/ed6f57c8e550c60d39adae6ec56b2451.obj,lamp
9763,data/objonly/03636649_obj/6a977967aedbb60048b9747b6b395fc5.obj,lamp
10278,data/objonly/03636649_obj/2ceeb17225f4e460d493bfe20f94b6ab.obj,lamp
5950,data/objonly/04379243_obj/1acf7b0939f3eea2eafdf94e5032b200.obj,table
5159,data/objonly/02828884_obj/7cab2809bcc7b73a141c96faecd80bdd.obj,bench
3243,data/objonly/03001627_obj/3f55eca70a6ad5dfb4f2d409b6697059.obj,chair
2107,data/objonly/04090263_obj/3eb4bf4ca864e428ce168de955fd5025.obj,rifle
4079,data/objonly/03001627_obj/25871aa50531fbfc741e88434245c899.obj,chair
10791,data/objonly/03636649_obj/635a3e20af086ce8c0a31f7b214b7805.obj,lamp
1434,data/objonly/04090263_obj/421da608bba18bf2688fc2fc0a14edd5.obj,rifle
10102,data/objonly/03636649_obj/a072cd9c2593414031ae8c8ff1eb3d45.obj,lamp
7731,data/objonly/02691156_obj/647a8f5c79b54910f6c0d5cf01fdaf45.obj,airplane
2430,data/objonly/03001627_obj/3fdef0a7606c397331ad067823a3f0ce.obj,chair
9660,data/objonly/03636649_obj/d3194dd3e07881828f58d8b19de93f99.obj,lamp
9761,data/objonly/03636649_obj/6e5a9f4f1f0ba4a7beb83c64f2162734.obj,lamp
4200,data/objonly/02828884_obj/5aa59235750d4dce9953235c64bd990.obj,bench
4433,data/objonly/02828884_obj/28ccec6ab49631e4e0f41fcfea9716c3.obj,bench
8707,data/objonly/02958343_obj/36b211593bfa7c2f7f33a9b0659de0d7.obj,car
7025,data/objonly/02691156_obj/4d6ec762d1583ded46555ee25941a22e.obj,airplane
706,data/objonly/04256520_obj/55f6500b52310f26352ecf815a233abb.obj,sofa
7872,data/objonly/02691156_obj/1887d7e3ec69fe06a5cac89017eae8d1.obj,airplane
679,data/objonly/04256520_obj/588f01ccac8746e1122e20a0279089a2.obj,sofa
4498,data/objonly/02828884_obj/1c47c37d6c785d4fe7fd9a18c19837e5.obj,bench
8760,data/objonly/02958343_obj/21cb55aae53e3eb351a95aaa6caba1d3.obj,car
5096,data/objonly/02828884_obj/96ab21db41e4da2d848b05feebb5193c.obj,bench
520,data/objonly/04256520_obj/69257080fd87015369fb37a80cd44134.obj,sofa
3001,data/objonly/03001627_obj/313ba5c62a7e746d2974cfd5336a9b09.obj,chair
23,data/objonly/04256520_obj/62d40988172e8c685ff61a3a2a0e2484.obj,sofa
4474,data/objonly/02828884_obj/61cb827012c745e0ba29d2aa241f8fc2.obj,bench
4307,data/objonly/02828884_obj/73a6a42f5e45b3e7a3879b7d5fe7c612.obj,bench
9349,data/objonly/03636649_obj/5d69edfdd6f7f62ff88ace17ca85e37c.obj,lamp
3136,data/objonly/03001627_obj/356fc758685e9054347185e772ead5bd.obj,chair
1249,data/objonly/04256520_obj/64dc2fa7007421f9cf46315936cd9301.obj,sofa
4046,data/objonly/03001627_obj/4ae645f3b724a7dcb83ea6cf8ac00397.obj,chair
3520,data/objonly/03001627_obj/33774f1314ea9b504b3c42e318f3affc.obj,chair
10189,data/objonly/03636649_obj/79487b518c97cac315b5ce4486462d3f.obj,lamp
2249,data/objonly/04090263_obj/5b9b869475b3af7281112f9b0beb0a14.obj,rifle
6287,data/objonly/04379243_obj/1ad008783272fee4c3bd24f986301745.obj,table
11244,data/objonly/03636649_obj/935a5b22007014838047317417e6f5d7.obj,lamp
3309,data/objonly/03001627_obj/2ab4b8a3fe51d2ba1b17743c18fb63dc.obj,chair
8931,data/objonly/02958343_obj/265f0587e4018f7aff6fa400d1cc4c85.obj,car
9867,data/objonly/03636649_obj/e5ff9311bee487f5ca4aaad7dc0e3a16.obj,lamp
8712,data/objonly/02958343_obj/12f2905dc029f59a2479fbc7da5ed22b.obj,car
2970,data/objonly/03001627_obj/24bbe7f32727901aa6fee8e2140acec9.obj,chair
8717,data/objonly/02958343_obj/12d463649ed6c176ab98a7077c964a60.obj,car
3774,data/objonly/03001627_obj/35bcb52fea44850bb97ad864945165a1.obj,chair
4869,data/objonly/02828884_obj/71225307ddd5a772dc11eeca04f912e.obj,bench
10260,data/objonly/03636649_obj/2419edff383179cbc53c4281a65fe22a.obj,lamp
7088,data/objonly/02691156_obj/53d0eca7c8ab5e644c3a35cee92bb95b.obj,airplane
724,data/objonly/04256520_obj/369dc8240dd358bbfebad4f49b26ec52.obj,sofa
11196,data/objonly/03636649_obj/771d4def2e44bc169eb34048e600e1ea.obj,lamp
5642,data/objonly/04379243_obj/1f8205bc25d4d5f21771ee930e861b13.obj,table
10658,data/objonly/03636649_obj/e9b1b74a44465b8b192ae1372f64f330.obj,lamp
4514,data/objonly/02828884_obj/7c49749ab1fa402a2056b4bd5d870b47.obj,bench
1931,data/objonly/04090263_obj/32909a78138cab24d4f4334cc3aff513.obj,rifle
4341,data/objonly/02828884_obj/26b3257b2e094083af9ff91a3a02b5aa.obj,bench
8443,data/objonly/02958343_obj/36d0591781587d9fb1bb46d2556ba67d.obj,car
9949,data/objonly/03636649_obj/d8d129b1a07b23b7a738de48265832af.obj,lamp
4799,data/objonly/02828884_obj/7d865d0774f34972814c9aa90ee14e.obj,bench
2400,data/objonly/03001627_obj/4f51dd4fc61c41a27ad11050da24bb12.obj,chair
10159,data/objonly/03636649_obj/2f216bc398d3da98cddf96969ede3013.obj,lamp
3327,data/objonly/03001627_obj/4f81153b0a3d2fb25f5359f3b8f96a06.obj,chair
1558,data/objonly/04090263_obj/394a97c4ca0132132bf26da672b84220.obj,rifle
5720,data/objonly/04379243_obj/18b1461f48e0fe9aaf15b62af6b513f.obj,table
3524,data/objonly/03001627_obj/4206cdb567679c0dd197f67767b32741.obj,chair
5685,data/objonly/04379243_obj/1c4192bcee62e018a4207c8c70da88f1.obj,table
8063,data/objonly/02691156_obj/371a609f050b4ed3f6497dc58a9a6f8a.obj,airplane
5391,data/objonly/04379243_obj/1615fc31b6daa088c3bd24f986301745.obj,table
3861,data/objonly/03001627_obj/3669c9b2954c730e492d9da2668ec34c.obj,chair
3683,data/objonly/03001627_obj/498755187e526e5c1cbcc2e1b14b6d41.obj,chair
10405,data/objonly/03636649_obj/18ed152bad2c123b4b3c42e318f3affc.obj,lamp
7224,data/objonly/02691156_obj/62a72a5afc84ed54faa7ec7d870d2e09.obj,airplane
454,data/objonly/04256520_obj/17e050b62fc249687d3c9de9415fb224.obj,sofa
6932,data/objonly/02691156_obj/636dfe39d75701b6cc14f1e6f4f4f49b.obj,airplane
5944,data/objonly/04379243_obj/36a14a47b91d7c42f51f77a6d7299806.obj,table
8775,data/objonly/02958343_obj/2d9b790608d32763ec2f3f4c642b88b2.obj,car
6488,data/objonly/04379243_obj/3249c3ad90085a9e98d5fc0473d00a1c.obj,table
1612,data/objonly/04090263_obj/22d2782aa73ea40960abd8a115f9899.obj,rifle
8444,data/objonly/02958343_obj/21fcf7b6cfcd2c7933d7c9e122eec9b6.obj,car
2525,data/objonly/03001627_obj/2588ff9ade9f3c1dff2c92c2a4f65876.obj,chair
10375,data/objonly/03636649_obj/f64e567b44e550c0fcb8d8c6d4df8143.obj,lamp
6756,data/objonly/04379243_obj/345c1bb95b12ff8c013a7bed5288654.obj,table
1430,data/objonly/04090263_obj/45a794d26abda59e49c13db2bb1e6735.obj,rifle
7453,data/objonly/02691156_obj/5d1594f792f3641583a1f09b027e5462.obj,airplane
2515,data/objonly/03001627_obj/469597794b28bb2bae5a95f4529b204a.obj,chair
7063,data/objonly/02691156_obj/273c9c0bd43443c3b4f192eea1889928.obj,airplane
9419,data/objonly/03636649_obj/e9f83f1d54e959bd35836c728d324152.obj,lamp
5214,data/objonly/02828884_obj/4e512ab638542762d4d8765e3910f617.obj,bench
3305,data/objonly/03001627_obj/2de1c5525d24c1c988dcbe86402c7c15.obj,chair
5204,data/objonly/02828884_obj/323f0787810ef9a285a030bdc6cb9884.obj,bench
999,data/objonly/04256520_obj/1843c388615d12dacb16624e184454c.obj,sofa
3839,data/objonly/03001627_obj/216821d05f00b1ccc3bd24f986301745.obj,chair
10059,data/objonly/03636649_obj/913ff6452d0ea43c9d62807daf4a2134.obj,lamp
6136,data/objonly/04379243_obj/16bb609914396bd0fa7b9a6c80e4e324.obj,table
9676,data/objonly/03636649_obj/88ea703e063e715d6770da39e2737f95.obj,lamp
7105,data/objonly/02691156_obj/30b514b24624da4fc1ccec171a275967.obj,airplane
427,data/objonly/04256520_obj/45e5b5efe95ae98ff2be27e9cc5f92fd.obj,sofa
10078,data/objonly/03636649_obj/b6989c99bba1226539b3360f500ac52a.obj,lamp
1186,data/objonly/04256520_obj/1739665585ec210fb04cb542e2c50eb4.obj,sofa
1739,data/objonly/04090263_obj/2ec617c22f8a1c7d96f12bf103d650c8.obj,rifle
7507,data/objonly/02691156_obj/28add8a00a7bcb7318d508b491dafd46.obj,airplane
9305,data/objonly/03636649_obj/94eae2316754482627d265f13671170a.obj,lamp
9800,data/objonly/03636649_obj/b8350fcf08ff0b2ca950bf8f33cff658.obj,lamp
4174,data/objonly/02828884_obj/4d1d28d15b19f9101e0e41d96d3d0a78.obj,bench
932,data/objonly/04256520_obj/3f8f1d7023ae4a1c73ffdca541f4749c.obj,sofa
2269,data/objonly/04090263_obj/1a1c0ae2b0a3cf3c80c2e60c312b0f09.obj,rifle
8353,data/objonly/02958343_obj/2485b755d54f95b17461dc7993bb5c2a.obj,car
2692,data/objonly/03001627_obj/3dac0fd995c747ab336e8bf2357c029a.obj,chair
2731,data/objonly/03001627_obj/21f9dcdadcca16227ad11050da24bb12.obj,chair
9748,data/objonly/03636649_obj/1a5ebc8575a4e5edcc901650bbbbb0b5.obj,lamp
4838,data/objonly/02828884_obj/327dcb9a47911686815bd25a546c8489.obj,bench
2718,data/objonly/03001627_obj/41bb8be36df856eb847d4e46a1f9f05.obj,chair
354,data/objonly/04256520_obj/4f2fc9895ecc6a858032f428909bd170.obj,sofa
1336,data/objonly/04090263_obj/377289b4275551e83624215edd93853.obj,rifle
2965,data/objonly/03001627_obj/33442081ed6e32c4504af6e1321617aa.obj,chair
4505,data/objonly/02828884_obj/423a75018428cffd46c340938e2ff1c.obj,bench
6101,data/objonly/04379243_obj/1fc4b8f3fdbb5cca12464df1bb7d5f0b.obj,table
10131,data/objonly/03636649_obj/8ef9c1ffaa6f7292bd73284bc3c3cbac.obj,lamp
6449,data/objonly/04379243_obj/20d23be3b5180ea9e51ca3f3e83d9132.obj,table
1711,data/objonly/04090263_obj/13dd392ca784cab79adbbc95db428a81.obj,rifle
10445,data/objonly/03636649_obj/89cb9b2ad175b833cadf6344ec272e8.obj,lamp
11162,data/objonly/03636649_obj/2ed8dcef657845be4a8e02787dff638e.obj,lamp
2451,data/objonly/03001627_obj/2620443433d2292ebed0f46f915a3980.obj,chair
2086,data/objonly/04090263_obj/5b99c77733a74f36b74ae5e50aa93037.obj,rifle
593,data/objonly/04256520_obj/1f75847dbddcd34afac76e6fcbdc3631.obj,sofa
7125,data/objonly/02691156_obj/237b5aa80b3d3461d1d47c38683a697d.obj,airplane
5575,data/objonly/04379243_obj/121a3040c28295829e4b5aa807bb4e7.obj,table
2047,data/objonly/04090263_obj/3c8bf6360e36d51874b27677f8e8f04.obj,rifle
1464,data/objonly/04090263_obj/43ea7cdb23aa0e3de1f2a1daf140ac9f.obj,rifle
7199,data/objonly/02691156_obj/22d0561f06900e165140beb2199de2af.obj,airplane
733,data/objonly/04256520_obj/22c68a7a2c8142f027eb00c151c6f711.obj,sofa
5435,data/objonly/04379243_obj/1fdc88f78be6ba4e14b86d5282eb8301.obj,table
6454,data/objonly/04379243_obj/31b4349e405e9157f927eef536ae57f1.obj,table
6055,data/objonly/04379243_obj/20647984dbeb990ea6c03a53cf0a14c9.obj,table
4326,data/objonly/02828884_obj/643cac07025f195750f9fc0e2c94dd76.obj,bench
4895,data/objonly/02828884_obj/3ca55ce22b40b8c2ad364a967d96b388.obj,bench
2784,data/objonly/03001627_obj/4f22f44c331ad407166390f4a0367453.obj,chair
2196,data/objonly/04090263_obj/2d5208bb08d89bf9a3e2fa8a8e389f2.obj,rifle
2973,data/objonly/03001627_obj/18d391ede29e2edb990561fc34164364.obj,chair
9793,data/objonly/03636649_obj/67fc0e388b91d55fcb8d8c6d4df8143.obj,lamp
7483,data/objonly/02691156_obj/211cac5d62271583b85f0298cf43349d.obj,airplane
9429,data/objonly/03636649_obj/1d3259fe9377ca5f899bad344dc01f2f.obj,lamp
4929,data/objonly/02828884_obj/1b0463c11f3cc1b3601104cd2d998272.obj,bench
2585,data/objonly/03001627_obj/1842797b090ce2ecebc1a7ae7c4c250d.obj,chair
6715,data/objonly/04379243_obj/242b7a0fa9e9c439b20aa91e9e90c311.obj,table
2509,data/objonly/03001627_obj/30f077da43f30e64c862eec8232fff1e.obj,chair
8532,data/objonly/02958343_obj/2928f77d711bf46eaa69dfdc5532bb13.obj,car
2663,data/objonly/03001627_obj/1db766ad516a6993f4b6538438a0b930.obj,chair
848,data/objonly/04256520_obj/49d28b2dbf11e3975e4b35ff1ea95f37.obj,sofa
6111,data/objonly/04379243_obj/2633f011b236a8979070b65ce7b4b532.obj,table
6865,data/objonly/02691156_obj/2f4f38d774e0e941dcc75fd1795fa3a5.obj,airplane
528,data/objonly/04256520_obj/55432fbc7604292ed9993d66b5a0e2be.obj,sofa
3538,data/objonly/03001627_obj/1e1151a459002e85508f812891696df0.obj,chair
8265,data/objonly/02691156_obj/3fe365251b54087af0478431b5ad57db.obj,airplane
8652,data/objonly/02958343_obj/1f5a6d3c74f32053b6163196882ac0ca.obj,car
8829,data/objonly/02958343_obj/2696ef55dc264b8cbba9b483d5f3874e.obj,car
553,data/objonly/04256520_obj/27ff0317be31b5932c4e6cb98409dcac.obj,sofa
1075,data/objonly/04256520_obj/221e8ea6bdcc1db614038d588fd1342f.obj,sofa
3796,data/objonly/03001627_obj/34fc767b72047d9ae97426e55fb77981.obj,chair
452,data/objonly/04256520_obj/6043fcf2ea4aba3a8888e7425bc4b85.obj,sofa
4638,data/objonly/02828884_obj/58e85d628f86aa897bd76190db9f54d7.obj,bench
1713,data/objonly/04090263_obj/1762f93a8249ef356e4806bebefb1ca8.obj,rifle
9003,data/objonly/03636649_obj/84d66f07cafdfbc4fcb8d8c6d4df8143.obj,lamp
11075,data/objonly/03636649_obj/e4d491fdfd795a9339de811989288fab.obj,lamp
